condition,weighted_modality,weight_lambda,dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
ATAC_lambda_2,ATAC,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,78.5,440.74999999999983,551.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_2,ATAC,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.3333333333333333,0.0177514792899408,0.0337078651685393,1,0.3333333333333333,0.3333333333333333,19.0,258.4,551.0,0.0,0.0177514792899408,0,0.0,0,0.0
ATAC_lambda_2,ATAC,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor Epithelial,0.203,Common,406,0.4653333333333333,0.8596059113300493,0.6038062283737023,19,0.4832157235837469,0.4653333333333333,12.5,250.4,551.0,0.0098522167487684,0.8596059113300493,3,0.09375,2,0.0625
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,427.5,454.05,457.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Injured PT-like,0.0175,Intermediate,35,0.2,0.0285714285714285,0.0499999999999999,1,0.2,0.2,96.0,421.5999999999999,457.0,0.0,0.0285714285714285,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.25,0.0140845070422535,0.0266666666666666,1,0.25,0.25,66.5,406.8499999999999,457.0,0.0,0.0140845070422535,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,145.5,182.85,187.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Myeloid Cells,0.0375,Intermediate,75,0.0,0.0,0.0,0,,,81.0,415.69999999999993,457.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.3076923076923077,0.0588235294117647,0.0987654320987654,3,0.3452380952380952,0.3076923076923077,17.0,398.0,457.0,0.0,0.0588235294117647,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Podocytes,0.083,Intermediate,166,0.4,0.0240963855421686,0.0454545454545454,2,0.4166666666666666,0.4,18.5,345.25,457.0,0.0,0.0240963855421686,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Proximal Tubule,0.4285,Common,857,0.436532507739938,0.9871645274212368,0.6053667262969589,27,0.4513501000385688,0.436532507739938,15.0,229.1999999999991,457.0,0.0023337222870478,0.9871645274212368,5,0.1351351351351351,1,0.027027027027027
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.0,0.0,0.0,0,,,24.0,366.3499999999996,457.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,123.0,439.3,457.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.3333333333333333,0.0118343195266272,0.0228571428571428,1,0.3333333333333333,0.3333333333333333,20.0,345.25,457.0,0.0,0.0118343195266272,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor Epithelial,0.203,Common,406,0.5416666666666666,0.0320197044334975,0.0604651162790697,5,0.6083333333333333,0.5416666666666666,16.0,250.2999999999994,457.0,0.0073891625615763,0.0320197044334975,2,0.0571428571428571,1,0.0285714285714285
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,174.0,393.6,418.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Injured PT-like,0.0175,Intermediate,35,0.3333333333333333,0.0285714285714285,0.0526315789473684,1,0.3333333333333333,0.3333333333333333,34.0,483.19999999999976,581.0,0.0,0.0285714285714285,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.0,0.0,0.0,0,,,34.0,450.5999999999999,581.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,103.5,166.95,174.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Myeloid Cells,0.0375,Intermediate,75,0.0,0.0,0.0,0,,,33.0,434.29999999999967,581.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.0,0.0,0.0,0,,,22.0,450.5999999999999,581.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Podocytes,0.083,Intermediate,166,0.375,0.072289156626506,0.1212121212121212,3,0.3482905982905982,0.375,18.5,332.5999999999997,581.0,0.0,0.072289156626506,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Proximal Tubule,0.4285,Common,857,0.4742715437073775,0.8926487747957993,0.6194331983805669,26,0.4284239484347339,0.4742715437073775,14.0,210.59999999999965,581.0,0.0,0.8926487747957993,8,0.2105263157894736,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.0,0.0,0.0,0,,,17.0,344.79999999999984,581.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,95.5,523.9499999999999,581.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.4,0.0118343195266272,0.0229885057471264,1,0.4,0.4,17.0,320.39999999999947,581.0,0.0,0.0118343195266272,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor Epithelial,0.203,Common,406,0.4265129682997118,0.3645320197044335,0.3930942895086322,9,0.4936324051800152,0.4265129682997118,15.0,247.1999999999993,581.0,0.0,0.3645320197044335,4,0.1142857142857142,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,133.0,161.8,165.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Injured PT-like,0.0175,Intermediate,35,0.2857142857142857,0.0571428571428571,0.0952380952380952,2,0.35,0.2857142857142857,46.0,365.4999999999999,554.0,0.0,0.0571428571428571,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.0,0.0,0.0,0,,,34.0,262.7,554.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,201.5,506.5999999999999,554.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Myeloid Cells,0.0375,Intermediate,75,0.0,0.0,0.0,0,,,36.5,317.0,554.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.2857142857142857,0.0294117647058823,0.0533333333333333,1,0.2857142857142857,0.2857142857142857,24.0,264.0,554.0,0.0,0.0294117647058823,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Podocytes,0.083,Intermediate,166,0.3333333333333333,0.0240963855421686,0.0449438202247191,2,0.3125,0.3333333333333333,17.0,252.29999999999995,554.0,0.0,0.0240963855421686,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Proximal Tubule,0.4285,Common,857,0.6291666666666667,0.8809801633605601,0.7340787554691298,15,0.5561150895028911,0.6291666666666667,13.5,247.09999999999997,554.0,0.0,0.8809801633605601,9,0.2647058823529412,2,0.0588235294117647
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.0,0.0,0.0,0,,,24.0,258.79999999999995,554.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,69.0,443.3999999999999,554.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.4,0.0118343195266272,0.0229885057471264,1,0.4,0.4,17.0,254.9,554.0,0.0,0.0118343195266272,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor Epithelial,0.203,Common,406,0.4642392717815344,0.8793103448275862,0.6076595744680852,19,0.4711821991281528,0.4642392717815344,12.0,251.0,554.0,0.0073891625615763,0.8793103448275862,4,0.1290322580645161,2,0.064516129032258
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,71.0,224.0,241.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,31.5,205.25000000000003,229.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.0,0.0,0.0,0,,,31.5,202.05000000000004,241.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,31.0,200.4,241.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Myeloid Cells,0.0375,Intermediate,75,0.9230769230769232,0.64,0.7559055118110237,1,0.9230769230769232,0.9230769230769232,41.0,224.35,241.0,0.0,0.64,1,0.1,1,0.1
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.2894736842105263,0.1617647058823529,0.2075471698113208,1,0.2894736842105263,0.2894736842105263,38.0,230.8,241.0,0.0,0.1617647058823529,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Podocytes,0.083,Intermediate,166,0.3205128205128205,0.1506024096385542,0.2049180327868852,3,0.3015350877192982,0.3205128205128205,28.5,212.74999999999997,241.0,0.0,0.1506024096385542,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Proximal Tubule,0.4285,Common,857,0.7376599634369287,0.941656942823804,0.8272680676576115,21,0.6194833048919082,0.7376599634369287,24.0,211.49999999999997,241.0,0.0,0.941656942823804,12,0.3428571428571428,8,0.2285714285714285
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.4166666666666667,0.0393700787401574,0.0719424460431654,1,0.4166666666666667,0.4166666666666667,30.5,217.74999999999997,241.0,0.0,0.0393700787401574,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,104.5,228.4,241.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.4135802469135802,0.3964497041420118,0.404833836858006,8,0.507452729195687,0.4135802469135802,24.0,191.39999999999984,241.0,0.0118343195266272,0.3964497041420118,2,0.08,1,0.04
RNA_lambda_2,RNA,2.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor Epithelial,0.203,Common,406,0.6684397163120568,0.9285714285714286,0.777319587628866,5,0.6794469231300715,0.6684397163120568,54.5,211.6,241.0,0.0,0.9285714285714286,4,0.5,3,0.375
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,152.5,349.24999999999994,374.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,111.5,314.04999999999995,374.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.3333333333333333,0.0140845070422535,0.027027027027027,1,0.3333333333333333,0.3333333333333333,30.0,281.34999999999985,374.0,0.0,0.0140845070422535,0,0.0,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,104.0,249.2,265.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Myeloid Cells,0.0375,Intermediate,75,0.9347826086956522,0.5733333333333334,0.7107438016528925,2,0.861842105263158,0.9347826086956522,73.0,234.2,265.0,0.0,0.5733333333333334,2,0.1666666666666666,2,0.1666666666666666
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.3333333333333333,0.0147058823529411,0.028169014084507,1,0.3333333333333333,0.3333333333333333,31.5,262.19999999999993,374.0,0.0,0.0147058823529411,0,0.0,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Podocytes,0.083,Intermediate,166,0.3333333333333333,0.0120481927710843,0.0232558139534883,1,0.3333333333333333,0.3333333333333333,34.0,256.5999999999999,374.0,0.0,0.0120481927710843,0,0.0,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Proximal Tubule,0.4285,Common,857,0.7328699106256207,0.8611435239206534,0.7918454935622318,19,0.7147122935190737,0.7328699106256207,16.5,234.2,374.0,0.0116686114352392,0.8611435239206534,17,0.53125,10,0.3125
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.3513513513513513,0.1023622047244094,0.1585365853658537,3,0.3884803921568627,0.3513513513513513,25.0,251.0,374.0,0.0,0.1023622047244094,0,0.0,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,73.0,324.9499999999999,374.0,0.0,0.0,0,0.0,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.4615384615384615,0.1065088757396449,0.1730769230769231,4,0.4513888888888889,0.4615384615384615,21.0,275.8999999999997,374.0,0.0,0.1065088757396449,2,0.1052631578947368,0,0.0
equal_weights,none,1.0,D17,GARQ,0,diagnostic_variant_modality_weight,0.02,Tumor Epithelial,0.203,Common,406,0.4633294528521536,0.9802955665024632,0.6292490118577075,9,0.5867097205451095,0.4633294528521536,14.0,233.0,374.0,0.0049261083743842,0.9802955665024632,5,0.3125,3,0.1875
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,91.0,156.6,171.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8284182305630027,1.0,0.9061583577712612,4,0.7661925063240853,0.8284182305630027,95.0,160.2,171.0,0.0,1.0,4,1.0,3,0.75
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,140.5,237.25,248.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9537366548042704,0.9962825278810408,0.9745454545454544,2,0.947519550342131,0.9537366548042704,33.0,226.5,248.0,0.0,0.9962825278810408,2,0.6666666666666666,2,0.6666666666666666
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,248.0,248.0,248.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.5533980582524272,0.5428571428571428,0.5480769230769229,2,0.540891472868217,0.5533980582524272,51.5,101.64999999999998,109.0,0.0,0.5428571428571428,1,0.25,0,0.0
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,46.0,83.55,84.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.5695652173913044,0.5941043083900227,0.5815760266370701,16,0.5711370168242629,0.5695652173913044,27.0,151.39999999999995,248.0,0.0,0.5941043083900227,11,0.3333333333333333,2,0.0606060606060606
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.578538102643857,0.8416289592760181,0.6857142857142857,14,0.6109447357898177,0.578538102643857,19.5,121.84999999999994,170.0,0.0,0.8416289592760181,11,0.3928571428571428,2,0.0714285714285714
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.6,0.35,0.4421052631578947,2,0.5699911216336194,0.6,36.0,137.49999999999997,170.0,0.0,0.35,2,0.0909090909090909,0,0.0
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.0,0.0,0.0,0,,,27.0,139.0,170.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0,ADT,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,105.5,163.54999999999998,170.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,89.0,188.8,193.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8328840970350404,1.0,0.9088235294117648,3,0.7890567693676503,0.8328840970350404,165.0,190.2,193.0,0.0,1.0,3,1.0,2,0.6666666666666666
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,267.0,267.0,267.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9571428571428572,0.9962825278810408,0.97632058287796,3,0.9850187265917604,0.9571428571428572,9.0,228.5999999999999,267.0,0.0483271375464684,0.9962825278810408,3,0.75,3,0.75
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,267.0,267.0,267.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.6363636363636364,0.8,0.7088607594936709,1,0.6363636363636364,0.6363636363636364,76.0,127.79999999999998,132.0,0.0,0.8,1,0.1428571428571428,0,0.0
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,42.5,109.14999999999998,118.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.562929061784897,0.5578231292517006,0.5603644646924828,16,0.6024460843128606,0.562929061784897,24.0,122.19999999999996,267.0,0.0,0.5578231292517006,13,0.3714285714285714,3,0.0857142857142857
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.5823353293413174,0.8800904977375565,0.7009009009009008,13,0.5962622849213224,0.5823353293413174,25.0,102.75,118.0,0.0,0.8800904977375565,10,0.4545454545454545,1,0.0454545454545454
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.5625,0.2625,0.3579545454545455,4,0.5699054000788333,0.5625,27.0,115.99999999999996,132.0,0.0,0.2625,3,0.1304347826086956,0,0.0
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.0,0.0,0.0,0,,,26.0,102.5,118.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.25,ADT,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,93.5,115.55,118.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.6666666666666666,0.0923076923076923,0.1621621621621621,1,0.6666666666666666,0.6666666666666666,42.5,246.24999999999991,280.0,0.0,0.0923076923076923,1,0.25,0,0.0
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8383561643835616,0.9902912621359224,0.908011869436202,3,0.8262265512265512,0.8383561643835616,42.5,246.24999999999991,280.0,0.0,0.9902912621359224,3,0.75,3,0.75
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,258.0,258.0,258.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9571428571428572,0.9962825278810408,0.97632058287796,3,0.952454780361757,0.9571428571428572,17.5,222.74999999999991,258.0,0.0446096654275092,0.9962825278810408,3,0.75,3,0.75
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,134.0,245.6,258.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.5950413223140496,0.6857142857142857,0.6371681415929203,2,0.6242319508448542,0.5950413223140496,44.5,88.0,93.0,0.0,0.6857142857142857,2,0.3333333333333333,0,0.0
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,13.0,53.94999999999998,61.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.6382978723404256,0.6122448979591837,0.625,13,0.617721092381726,0.6382978723404256,24.0,179.89999999999992,258.0,0.0068027210884353,0.6122448979591837,10,0.3125,3,0.09375
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.6091954022988506,0.8393665158371041,0.7059942911512846,13,0.6002730776392651,0.6091954022988506,14.5,124.1,247.0,0.0158371040723981,0.8393665158371041,8,0.3333333333333333,3,0.125
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.5906735751295337,0.475,0.5265588914549654,5,0.578220539690345,0.5906735751295337,30.5,124.7,247.0,0.0,0.475,4,0.1818181818181818,0,0.0
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.0,0.0,0.0,0,,,28.0,167.69999999999996,247.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_0.5,ADT,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,69.5,119.45,125.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.2857142857142857,0.0307692307692307,0.0555555555555555,1,0.2857142857142857,0.2857142857142857,22.0,233.0,261.0,0.0,0.0307692307692307,0,0.0,0,0.0
